enst_id	pli	mis_z
ENST00000288368	3.3283e-16	4.5731e+00
ENST00000324559	2.8542e-22	1.8642e+00
ENST00000324559	2.8542e-22	1.8642e+00
ENST00000324559	2.8542e-22	1.8642e+00
ENST00000324559	2.8542e-22	1.8642e+00
ENST00000324559	2.8542e-22	1.8642e+00
ENST00000324559	2.8542e-22	1.8642e+00
ENST00000324559	2.8542e-22	1.8642e+00
ENST00000371279	4.1217e-03	1.8772e+00
ENST00000371279	4.1217e-03	1.8772e+00
ENST00000002125	1.0818e-19	-6.7030e-01
ENST00000002125	1.0818e-19	-6.7030e-01
ENST00000219368	1.4678e-01	2.9619e+00
ENST00000219368	1.4678e-01	2.9619e+00
ENST00000219368	1.4678e-01	2.9619e+00
ENST00000219368	1.4678e-01	2.9619e+00
ENST00000219368	1.4678e-01	2.9619e+00
ENST00000284690	1.6487e-09	2.0479e+00
ENST00000284690	1.6487e-09	2.0479e+00
ENST00000256538	1.1419e-05	1.3374e+00
ENST00000308675	8.5665e-01	3.1308e+00
ENST00000332836	8.8603e-25	2.9085e-02
ENST00000332836	8.8603e-25	2.9085e-02
ENST00000332836	8.8603e-25	2.9085e-02
ENST00000332836	8.8603e-25	2.9085e-02
ENST00000359128	1.8790e-24	1.5283e-01
ENST00000359128	1.8790e-24	1.5283e-01
ENST00000359128	1.8790e-24	1.5283e-01
ENST00000359128	1.8790e-24	1.5283e-01
ENST00000331427	3.5925e-14	1.0790e-01
ENST00000331427	3.5925e-14	1.0790e-01
ENST00000297195	1.1358e-05	-1.0020e+00
ENST00000297195	1.1358e-05	-1.0020e+00
ENST00000297195	1.1358e-05	-1.0020e+00
ENST00000339381	6.7868e-25	-2.3816e+00
ENST00000339381	6.7868e-25	-2.3816e+00
ENST00000333172	7.3432e-14	8.3601e-01
ENST00000333172	7.3432e-14	8.3601e-01
ENST00000333172	7.3432e-14	8.3601e-01
ENST00000324695	4.5964e-29	1.2931e+00
ENST00000324695	4.5964e-29	1.2931e+00
ENST00000334690	4.5628e-10	4.4555e+00
ENST00000334690	4.5628e-10	4.4555e+00
ENST00000334690	4.5628e-10	4.4555e+00
ENST00000334690	4.5628e-10	4.4555e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000382722	1.4894e-34	1.4655e+00
ENST00000328550	2.5734e-12	3.9993e-01
ENST00000332271	5.3547e-32	2.3541e-01
ENST00000332271	5.3547e-32	2.3541e-01
ENST00000332271	5.3547e-32	2.3541e-01
ENST00000332271	5.3547e-32	2.3541e-01
ENST00000332271	5.3547e-32	2.3541e-01
ENST00000332271	5.3547e-32	2.3541e-01
ENST00000299001	1.8323e-06	3.7873e+00
ENST00000299001	1.8323e-06	3.7873e+00
ENST00000299001	1.8323e-06	3.7873e+00
ENST00000299001	1.8323e-06	3.7873e+00
ENST00000299001	1.8323e-06	3.7873e+00
ENST00000332884	1.4201e-03	2.3857e+00
ENST00000332884	1.4201e-03	2.3857e+00
ENST00000331090	3.2736e-05	1.2711e+00
ENST00000397795	2.1266e-41	1.0003e+00
ENST00000397795	2.1266e-41	1.0003e+00
ENST00000397795	2.1266e-41	1.0003e+00
ENST00000397795	2.1266e-41	1.0003e+00
ENST00000397795	2.1266e-41	1.0003e+00
ENST00000397795	2.1266e-41	1.0003e+00
ENST00000397795	2.1266e-41	1.0003e+00
ENST00000397795	2.1266e-41	1.0003e+00
ENST00000397795	2.1266e-41	1.0003e+00
ENST00000397795	2.1266e-41	1.0003e+00
ENST00000397795	2.1266e-41	1.0003e+00
ENST00000272224	6.3062e-01	2.1872e+00
ENST00000272224	6.3062e-01	2.1872e+00
ENST00000392800	3.5947e-16	-6.1037e-01
ENST00000392800	3.5947e-16	-6.1037e-01
ENST00000392800	3.5947e-16	-6.1037e-01
ENST00000392800	3.5947e-16	-6.1037e-01
ENST00000392800	3.5947e-16	-6.1037e-01
ENST00000328546	2.7371e-05	1.1952e+00
ENST00000328546	2.7371e-05	1.1952e+00
ENST00000376236	8.5443e-01	4.0617e+00
ENST00000331593	1.9786e-06	6.6999e-01
ENST00000274963	5.7084e-09	2.4574e+00
ENST00000417257	9.9724e-01	4.6164e+00
ENST00000321702	4.8063e-09	9.3112e-02
ENST00000268766	6.4566e-09	2.4970e+00
ENST00000268766	6.4566e-09	2.4970e+00
ENST00000308128	6.8085e-13	2.5658e+00
ENST00000308128	6.8085e-13	2.5658e+00
ENST00000308128	6.8085e-13	2.5658e+00
ENST00000308128	6.8085e-13	2.5658e+00
ENST00000308128	6.8085e-13	2.5658e+00
ENST00000230173	3.2370e-04	4.9803e+00
ENST00000230173	3.2370e-04	4.9803e+00
ENST00000230173	3.2370e-04	4.9803e+00
ENST00000230173	3.2370e-04	4.9803e+00
ENST00000230173	3.2370e-04	4.9803e+00
ENST00000230173	3.2370e-04	4.9803e+00
ENST00000230173	3.2370e-04	4.9803e+00
ENST00000230173	3.2370e-04	4.9803e+00
ENST00000230173	3.2370e-04	4.9803e+00
ENST00000230173	3.2370e-04	4.9803e+00
ENST00000311148	6.4141e-05	4.6980e-01
ENST00000311148	6.4141e-05	4.6980e-01
ENST00000551177	6.1787e-13	9.8039e-01
ENST00000295057	5.9450e-01	2.9846e+00
ENST00000272895	2.9220e-15	6.6434e+00
ENST00000272895	2.9220e-15	6.6434e+00
ENST00000272895	2.9220e-15	6.6434e+00
ENST00000272895	2.9220e-15	6.6434e+00
ENST00000272895	2.9220e-15	6.6434e+00
ENST00000272895	2.9220e-15	6.6434e+00
ENST00000272895	2.9220e-15	6.6434e+00
ENST00000272895	2.9220e-15	6.6434e+00
ENST00000272895	2.9220e-15	6.6434e+00
ENST00000272895	2.9220e-15	6.6434e+00
ENST00000331238	9.6024e-01	2.9407e+00
ENST00000354698	4.9175e-03	7.2337e-01
ENST00000316519	9.1275e-17	1.1284e+00
ENST00000232603	5.8802e-06	4.5855e+00
ENST00000334194	1.8745e-17	-2.1923e-01
ENST00000299481	5.7416e-36	-1.1932e+00
ENST00000342929	9.0301e-16	1.7713e+00
ENST00000291971	6.0834e-25	2.1166e-01
ENST00000256190	6.3771e-10	5.9772e+00
ENST00000256190	6.3771e-10	5.9772e+00
ENST00000256190	6.3771e-10	5.9772e+00
ENST00000256190	6.3771e-10	5.9772e+00
ENST00000256190	6.3771e-10	5.9772e+00
ENST00000519595	9.1277e-11	1.1953e+00
ENST00000341249	1.3147e-07	-2.9890e-01
ENST00000341249	1.3147e-07	-2.9890e-01
ENST00000334289	4.1332e-10	5.8588e-01
ENST00000328557	3.2564e-01	2.9555e+00
ENST00000315571	1.6213e-02	1.9986e+00
ENST00000266505	1.5016e-12	1.4448e+00
ENST00000329905	1.7556e-05	4.8687e-01
ENST00000254260	1.0678e-07	2.6533e+00
ENST00000254260	1.0678e-07	2.6533e+00
ENST00000254260	1.0678e-07	2.6533e+00
ENST00000335473	1.0329e-31	4.1917e+00
ENST00000335473	1.0329e-31	4.1917e+00
ENST00000335473	1.0329e-31	4.1917e+00
ENST00000335473	1.0329e-31	4.1917e+00
ENST00000335473	1.0329e-31	4.1917e+00
ENST00000335473	1.0329e-31	4.1917e+00
ENST00000335473	1.0329e-31	4.1917e+00
ENST00000335473	1.0329e-31	4.1917e+00
ENST00000335473	1.0329e-31	4.1917e+00
ENST00000335473	1.0329e-31	4.1917e+00
ENST00000335473	1.0329e-31	4.1917e+00
ENST00000335473	1.0329e-31	4.1917e+00
ENST00000335473	1.0329e-31	4.1917e+00
ENST00000335473	1.0329e-31	4.1917e+00
ENST00000325686	1.1655e-05	1.3458e+00
ENST00000379936	2.4213e-07	1.7089e+00
ENST00000316549	5.3311e-12	1.7653e+00
ENST00000316549	5.3311e-12	1.7653e+00
ENST00000316549	5.3311e-12	1.7653e+00
ENST00000436784	9.6521e-11	-1.7121e-01
ENST00000436784	9.6521e-11	-1.7121e-01
ENST00000436784	9.6521e-11	-1.7121e-01
ENST00000327987	2.7305e-07	2.5840e+00
ENST00000270747	3.9492e-20	7.9912e-01
ENST00000372325	9.2512e-03	1.1005e+00
ENST00000372325	9.2512e-03	1.1005e+00
ENST00000398636	1.2927e-03	6.7328e-01
ENST00000398636	1.2927e-03	6.7328e-01
ENST00000260128	1.3751e-03	4.5932e+00
ENST00000260128	1.3751e-03	4.5932e+00
ENST00000397461	3.3013e-06	4.4571e+00
ENST00000397461	3.3013e-06	4.4571e+00
ENST00000397461	3.3013e-06	4.4571e+00
ENST00000397461	3.3013e-06	4.4571e+00
ENST00000397461	3.3013e-06	4.4571e+00
ENST00000397461	3.3013e-06	4.4571e+00
ENST00000397461	3.3013e-06	4.4571e+00
ENST00000268876	2.9085e-15	2.0444e+00
ENST00000268876	2.9085e-15	2.0444e+00
ENST00000268876	2.9085e-15	2.0444e+00
ENST00000268876	2.9085e-15	2.0444e+00
ENST00000268876	2.9085e-15	2.0444e+00
ENST00000268876	2.9085e-15	2.0444e+00
ENST00000269053	1.1484e-04	7.3333e-01
ENST00000269053	1.1484e-04	7.3333e-01
ENST00000315082	8.9033e-27	-1.3982e+00
ENST00000315082	8.9033e-27	-1.3982e+00
ENST00000360356	4.9980e-09	2.4144e+00
ENST00000320516	5.7685e-11	1.0860e+00
ENST00000320516	5.7685e-11	1.0860e+00
ENST00000320516	5.7685e-11	1.0860e+00
ENST00000320516	5.7685e-11	1.0860e+00
ENST00000308736	9.9252e-01	5.8911e+00
ENST00000308736	9.9252e-01	5.8911e+00
ENST00000308736	9.9252e-01	5.8911e+00
ENST00000325385	9.4400e-01	5.0603e+00
ENST00000325385	9.4400e-01	5.0603e+00
ENST00000325385	9.4400e-01	5.0603e+00
ENST00000325385	9.4400e-01	5.0603e+00
ENST00000325385	9.4400e-01	5.0603e+00
ENST00000325385	9.4400e-01	5.0603e+00
ENST00000356157	4.3733e-09	2.3710e+00
ENST00000356157	4.3733e-09	2.3710e+00
ENST00000293350	2.3658e-20	1.1463e+00
ENST00000293350	2.3658e-20	1.1463e+00
ENST00000266037	1.0000e+00	8.9994e+00
ENST00000340339	1.3444e-01	3.2882e+00
ENST00000331982	4.9903e-08	-6.8938e-01
ENST00000331982	4.9903e-08	-6.8938e-01
ENST00000443236	6.9237e-23	4.2710e+00
ENST00000443236	6.9237e-23	4.2710e+00
ENST00000443236	6.9237e-23	4.2710e+00
ENST00000443236	6.9237e-23	4.2710e+00
ENST00000443236	6.9237e-23	4.2710e+00
ENST00000443236	6.9237e-23	4.2710e+00
ENST00000443236	6.9237e-23	4.2710e+00
ENST00000443236	6.9237e-23	4.2710e+00
ENST00000443236	6.9237e-23	4.2710e+00
ENST00000443236	6.9237e-23	4.2710e+00
ENST00000443236	6.9237e-23	4.2710e+00
ENST00000443236	6.9237e-23	4.2710e+00
ENST00000443236	6.9237e-23	4.2710e+00
ENST00000443236	6.9237e-23	4.2710e+00
ENST00000288197	4.9242e-02	5.7726e+00
ENST00000327220	3.0570e-05	1.3328e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000263094	2.1111e-55	9.7314e-01
ENST00000379597	2.4065e-05	1.1412e+00
ENST00000379597	2.4065e-05	1.1412e+00
ENST00000331683	1.4037e-34	-1.8104e+00
ENST00000373673	5.0896e-02	6.7660e-01
ENST00000368808	1.3213e-09	8.7506e-01
ENST00000368808	1.3213e-09	8.7506e-01
ENST00000310123	7.1501e-03	2.5849e+00
ENST00000310123	7.1501e-03	2.5849e+00
ENST00000310123	7.1501e-03	2.5849e+00
ENST00000330877	3.1473e-06	2.2290e+00
ENST00000330877	3.1473e-06	2.2290e+00
ENST00000330877	3.1473e-06	2.2290e+00
ENST00000306317	1.7800e-05	2.4417e+00
ENST00000293404	4.0325e-08	1.0973e+00
ENST00000296597	2.0780e-06	1.8912e-01
ENST00000437633	8.2562e-01	7.8264e+00
ENST00000437633	8.2562e-01	7.8264e+00
ENST00000437633	8.2562e-01	7.8264e+00
ENST00000437633	8.2562e-01	7.8264e+00
ENST00000437633	8.2562e-01	7.8264e+00
ENST00000437633	8.2562e-01	7.8264e+00
ENST00000437633	8.2562e-01	7.8264e+00
ENST00000304620	1.4942e-15	6.7142e-02
ENST00000304620	1.4942e-15	6.7142e-02
ENST00000542342	2.3522e-18	-1.5512e+00
ENST00000542342	2.3522e-18	-1.5512e+00
ENST00000352665	8.1211e-18	4.8443e-01
ENST00000352665	8.1211e-18	4.8443e-01
ENST00000352665	8.1211e-18	4.8443e-01
ENST00000352665	8.1211e-18	4.8443e-01
ENST00000352665	8.1211e-18	4.8443e-01
ENST00000352665	8.1211e-18	4.8443e-01
ENST00000404767	7.1069e-11	1.4086e+00
ENST00000404767	7.1069e-11	1.4086e+00
ENST00000404767	7.1069e-11	1.4086e+00
ENST00000369162	1.1501e-20	5.5786e+00
ENST00000369162	1.1501e-20	5.5786e+00
ENST00000369162	1.1501e-20	5.5786e+00
ENST00000369162	1.1501e-20	5.5786e+00
ENST00000199447	5.5821e-28	-1.8774e-01
ENST00000199447	5.5821e-28	-1.8774e-01
ENST00000199447	5.5821e-28	-1.8774e-01
ENST00000199447	5.5821e-28	-1.8774e-01
ENST00000199447	5.5821e-28	-1.8774e-01
ENST00000241305	5.4870e-13	1.8149e+00
ENST00000264748	1.1908e-02	2.3503e+00
ENST00000264748	1.1908e-02	2.3503e+00
ENST00000264748	1.1908e-02	2.3503e+00
ENST00000281543	5.3495e-18	8.9714e-01
ENST00000281543	5.3495e-18	8.9714e-01
ENST00000281543	5.3495e-18	8.9714e-01
ENST00000281543	5.3495e-18	8.9714e-01
ENST00000281543	5.3495e-18	8.9714e-01
ENST00000281543	5.3495e-18	8.9714e-01
ENST00000273077	4.1392e-08	1.1053e+00
ENST00000273077	4.1392e-08	1.1053e+00
ENST00000273077	4.1392e-08	1.1053e+00
ENST00000273077	4.1392e-08	1.1053e+00
ENST00000273077	4.1392e-08	1.1053e+00
ENST00000273077	4.1392e-08	1.1053e+00
ENST00000273077	4.1392e-08	1.1053e+00
ENST00000273077	4.1392e-08	1.1053e+00
ENST00000273077	4.1392e-08	1.1053e+00
ENST00000273077	4.1392e-08	1.1053e+00
ENST00000273077	4.1392e-08	1.1053e+00
ENST00000273077	4.1392e-08	1.1053e+00
ENST00000268919	1.6069e-10	3.5315e-01
ENST00000297770	4.3984e-17	5.2556e-01
ENST00000297770	4.3984e-17	5.2556e-01
ENST00000297770	4.3984e-17	5.2556e-01
ENST00000297770	4.3984e-17	5.2556e-01
ENST00000297770	4.3984e-17	5.2556e-01
ENST00000474627	2.2116e-09	2.8555e-01
ENST00000474627	2.2116e-09	2.8555e-01
ENST00000474627	2.2116e-09	2.8555e-01
ENST00000474627	2.2116e-09	2.8555e-01
ENST00000474627	2.2116e-09	2.8555e-01
ENST00000536262	4.9955e-16	7.0080e-01
ENST00000536262	4.9955e-16	7.0080e-01
ENST00000361420	9.9993e-01	5.8461e+00
ENST00000361420	9.9993e-01	5.8461e+00
ENST00000361420	9.9993e-01	5.8461e+00
ENST00000361420	9.9993e-01	5.8461e+00
ENST00000296387	4.9681e-03	1.4009e+00
ENST00000296387	4.9681e-03	1.4009e+00
ENST00000404789	8.6561e-05	6.0508e-01
ENST00000252505	4.2324e-16	-2.0604e-01
ENST00000252505	4.2324e-16	-2.0604e-01
ENST00000323703	8.1634e-01	3.3728e+00
ENST00000323703	8.1634e-01	3.3728e+00
ENST00000297161	6.5881e-07	3.2060e+00
ENST00000297161	6.5881e-07	3.2060e+00
ENST00000297161	6.5881e-07	3.2060e+00
ENST00000285393	2.4683e-11	2.4999e-01
ENST00000372809	1.1025e-02	3.4654e+00
ENST00000419482	2.1406e-07	1.6635e+00
ENST00000472886	9.8706e-01	3.9468e+00
ENST00000274008	9.0776e-20	1.1377e+00
ENST00000274008	9.0776e-20	1.1377e+00
ENST00000274008	9.0776e-20	1.1377e+00
ENST00000274008	9.0776e-20	1.1377e+00
ENST00000274008	9.0776e-20	1.1377e+00
ENST00000274008	9.0776e-20	1.1377e+00
ENST00000274008	9.0776e-20	1.1377e+00
ENST00000274008	9.0776e-20	1.1377e+00
ENST00000415061	6.0402e-14	-9.5562e-01
ENST00000379757	4.8720e-13	6.5413e-01
ENST00000296484	3.2977e-06	1.7996e+00
ENST00000296484	3.2977e-06	1.7996e+00
ENST00000296484	3.2977e-06	1.7996e+00
ENST00000296484	3.2977e-06	1.7996e+00
ENST00000318672	2.8628e-01	3.5856e+00
ENST00000315849	6.7173e-03	3.5527e-02
ENST00000308009	4.9198e-06	5.1470e-01
ENST00000356317	1.4162e-09	1.9973e+00
ENST00000356317	1.4162e-09	1.9973e+00
ENST00000322893	1.9692e-02	4.4717e+00
ENST00000322893	1.9692e-02	4.4717e+00
ENST00000322893	1.9692e-02	4.4717e+00
ENST00000322893	1.9692e-02	4.4717e+00
ENST00000322893	1.9692e-02	4.4717e+00
ENST00000322893	1.9692e-02	4.4717e+00
ENST00000322893	1.9692e-02	4.4717e+00
ENST00000322893	1.9692e-02	4.4717e+00
ENST00000322893	1.9692e-02	4.4717e+00
ENST00000288050	9.3527e-09	3.2864e+00
ENST00000268042	1.7064e-07	1.1526e+00
ENST00000430044	1.6685e-05	3.1636e+00
ENST00000430044	1.6685e-05	3.1636e+00
ENST00000409874	7.2697e-15	4.0324e+00
ENST00000360131	2.3696e-08	3.2286e+00
ENST00000258646	1.5605e-06	2.3925e+00
ENST00000258646	1.5605e-06	2.3925e+00
ENST00000258646	1.5605e-06	2.3925e+00
ENST00000258646	1.5605e-06	2.3925e+00
ENST00000323346	1.3196e-03	3.1427e+00
ENST00000323346	1.3196e-03	3.1427e+00
ENST00000375418	3.4910e-11	3.3333e-01
ENST00000291823	2.1439e-05	2.0783e+00
ENST00000399756	1.0103e-16	1.1450e+00
ENST00000399756	1.0103e-16	1.1450e+00
ENST00000399756	1.0103e-16	1.1450e+00
ENST00000399756	1.0103e-16	1.1450e+00
ENST00000399756	1.0103e-16	1.1450e+00
ENST00000399756	1.0103e-16	1.1450e+00
ENST00000399756	1.0103e-16	1.1450e+00
ENST00000222725	9.7612e-02	2.3568e+00
ENST00000222725	9.7612e-02	2.3568e+00
ENST00000222725	9.7612e-02	2.3568e+00
ENST00000222725	9.7612e-02	2.3568e+00
ENST00000328698	1.6040e-03	-1.8622e+00
ENST00000303941	7.4008e-12	9.2859e-01
ENST00000303941	7.4008e-12	9.2859e-01
ENST00000303941	7.4008e-12	9.2859e-01
ENST00000292180	9.3637e-03	3.0719e+00
ENST00000292180	9.3637e-03	3.0719e+00
ENST00000292180	9.3637e-03	3.0719e+00
ENST00000434837	9.7574e-01	5.0290e+00
ENST00000233336	3.5695e-01	3.0062e+00
ENST00000506538	5.7240e-04	-1.7958e+00
ENST00000506538	5.7240e-04	-1.7958e+00
ENST00000506538	5.7240e-04	-1.7958e+00
ENST00000506538	5.7240e-04	-1.7958e+00
ENST00000312026	6.7514e-03	3.9813e-02
ENST00000308919	2.2124e-07	1.2401e+00
ENST00000317398	4.2147e-08	-7.6222e-01
ENST00000281081	1.0705e-05	1.7999e+00
ENST00000231706	2.2116e-02	3.3529e+00
ENST00000231706	2.2116e-02	3.3529e+00
ENST00000231706	2.2116e-02	3.3529e+00
ENST00000231706	2.2116e-02	3.3529e+00
ENST00000231706	2.2116e-02	3.3529e+00
ENST00000231706	2.2116e-02	3.3529e+00
ENST00000381346	1.0807e-07	5.9698e-01
ENST00000381346	1.0807e-07	5.9698e-01
ENST00000381346	1.0807e-07	5.9698e-01
ENST00000381346	1.0807e-07	5.9698e-01
ENST00000313546	3.0483e-08	1.8233e+00
ENST00000313546	3.0483e-08	1.8233e+00
ENST00000313546	3.0483e-08	1.8233e+00
ENST00000313546	3.0483e-08	1.8233e+00
ENST00000313546	3.0483e-08	1.8233e+00
ENST00000313546	3.0483e-08	1.8233e+00
ENST00000313546	3.0483e-08	1.8233e+00
ENST00000323446	2.1926e-09	3.2024e+00
ENST00000323446	2.1926e-09	3.2024e+00
ENST00000323446	2.1926e-09	3.2024e+00
ENST00000323446	2.1926e-09	3.2024e+00
ENST00000323446	2.1926e-09	3.2024e+00
ENST00000323446	2.1926e-09	3.2024e+00
ENST00000238616	8.2095e-18	2.4007e+00
ENST00000261383	1.5364e-64	3.9623e+00
ENST00000261383	1.5364e-64	3.9623e+00
ENST00000261383	1.5364e-64	3.9623e+00
ENST00000261383	1.5364e-64	3.9623e+00
ENST00000261383	1.5364e-64	3.9623e+00
ENST00000261383	1.5364e-64	3.9623e+00
ENST00000261383	1.5364e-64	3.9623e+00
ENST00000307786	2.6089e-08	-3.3152e-01
ENST00000371124	3.7403e-03	5.5476e-01
ENST00000371124	3.7403e-03	5.5476e-01
ENST00000371124	3.7403e-03	5.5476e-01
ENST00000308251	4.2136e-16	-1.4917e+00
ENST00000308251	4.2136e-16	-1.4917e+00
ENST00000382082	1.1944e-26	-4.4758e+00
ENST00000382082	1.1944e-26	-4.4758e+00
ENST00000382082	1.1944e-26	-4.4758e+00
ENST00000382082	1.1944e-26	-4.4758e+00
ENST00000382082	1.1944e-26	-4.4758e+00
ENST00000382082	1.1944e-26	-4.4758e+00
ENST00000382082	1.1944e-26	-4.4758e+00
ENST00000382082	1.1944e-26	-4.4758e+00
ENST00000382082	1.1944e-26	-4.4758e+00
ENST00000382082	1.1944e-26	-4.4758e+00
ENST00000370454	7.8506e-04	2.9740e+00
ENST00000358807	3.3837e-22	2.0888e+00
ENST00000358807	3.3837e-22	2.0888e+00
ENST00000358807	3.3837e-22	2.0888e+00
ENST00000358807	3.3837e-22	2.0888e+00
ENST00000276609	2.0275e-09	2.4996e+00
ENST00000276609	2.0275e-09	2.4996e+00
ENST00000268070	2.8020e-15	-1.3894e+00
ENST00000268070	2.8020e-15	-1.3894e+00
ENST00000268070	2.8020e-15	-1.3894e+00
ENST00000268070	2.8020e-15	-1.3894e+00
ENST00000268070	2.8020e-15	-1.3894e+00
ENST00000268070	2.8020e-15	-1.3894e+00
ENST00000274181	4.4629e-04	5.2650e+00
ENST00000299164	1.6672e-06	2.7994e+00
ENST00000282849	1.0716e-29	-3.5082e+00
ENST00000282849	1.0716e-29	-3.5082e+00
ENST00000282849	1.0716e-29	-3.5082e+00
ENST00000282849	1.0716e-29	-3.5082e+00
ENST00000282849	1.0716e-29	-3.5082e+00
ENST00000282849	1.0716e-29	-3.5082e+00
ENST00000282849	1.0716e-29	-3.5082e+00
ENST00000282849	1.0716e-29	-3.5082e+00
ENST00000282849	1.0716e-29	-3.5082e+00
ENST00000282849	1.0716e-29	-3.5082e+00
ENST00000282849	1.0716e-29	-3.5082e+00
ENST00000282849	1.0716e-29	-3.5082e+00
ENST00000282849	1.0716e-29	-3.5082e+00
ENST00000282849	1.0716e-29	-3.5082e+00
ENST00000282849	1.0716e-29	-3.5082e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000265104	4.8607e-64	5.6079e+00
ENST00000350501	9.9292e-01	4.3777e+00
ENST00000350501	9.9292e-01	4.3777e+00
ENST00000350501	9.9292e-01	4.3777e+00
ENST00000350501	9.9292e-01	4.3777e+00
ENST00000350501	9.9292e-01	4.3777e+00
ENST00000318010	7.5457e-35	3.5410e-01
ENST00000318010	7.5457e-35	3.5410e-01
ENST00000301215	5.2316e-01	3.2446e+00
ENST00000301215	5.2316e-01	3.2446e+00
ENST00000415380	2.4818e-03	2.9909e+00
ENST00000272542	6.7227e-02	3.6998e+00
ENST00000356709	1.3821e-11	7.6668e-01
ENST00000325318	3.2126e-04	6.1249e-01
ENST00000339534	1.3939e-03	-1.0384e-01
ENST00000397366	2.8442e-07	-1.2577e-02
ENST00000394907	2.7981e-02	1.0707e+00
ENST00000370552	1.5083e-04	2.7939e+00
ENST00000370552	1.5083e-04	2.7939e+00
ENST00000370552	1.5083e-04	2.7939e+00
ENST00000370552	1.5083e-04	2.7939e+00
ENST00000370552	1.5083e-04	2.7939e+00
ENST00000279027	9.4522e-07	2.2133e+00
ENST00000368029	2.4462e-06	1.2122e+00
ENST00000296252	6.5309e-11	8.0502e-01
ENST00000296252	6.5309e-11	8.0502e-01
ENST00000392676	4.7803e-27	2.7806e+00
ENST00000392676	4.7803e-27	2.7806e+00
ENST00000392676	4.7803e-27	2.7806e+00
